content_1,score
"""格力空调质量一如既往的好。京东的送货人员服务态度很好，送货特别快，第二天就到了。直接给我送上楼。辛苦了送货小哥。打开三十度空调制热还不错啊挺快的几分钟房间就热了。两位安装的小哥，空调安装很快。很专业，半个多小时，空调就装好啦。赞一个。",1
"""很好，很满意！",1
"""不错。制热很快",1
"""挺好。。？。。。。。。。",1
"""送货速度快，安装效果好，安装师傅操作规范，服务好",1
"""非常好，格力大品牌，值得信赖，会回购的，活动给力",1
"""能直接配送到农村是最满意的地方，送货到家，安装人员服务也非常好",1
"""服务很好。",1
"""送货、安装都非常及时、贴心。",1
"""京东商城的产品值得信赖，以后还会再买的。。。",1
"""空调是看牌子就买了，空调应该不错，就是空调安装服务就一般了。",1
"""很满意的一次购物，物美价廉，很支持京东，希望物流能快一点就更好了！",1
"""整体还不错，格力周年庆买的，安装是需要自己打电话报装。报装2小时到到师傅。还是不错的",1
"""不错，送货快，安装师傅进门都很客气。安装效果很好。",1
"""最爱格力空调，希望永远做到最好",1
"""满意，看起来不错，还没开始用，安装师傅很热情！",1
"""还没拆包装，等安装好了再追评",1
"""声音控制比较好，制冷效果很满意。有一个功能不足，不带左右摇摆",1
"""一个字，快！服务好",1
"""很好",1
"""相信品牌，还不错的，帮别人买的",1
"""很好，每次督脉这个牌子，希望能用的久，不会丢",1
"""习惯性好评，空调还行，中规中矩，格力的东西还是挺放心的。",1
"""配送速度挺快的，比预期还早一天送过来了",1
"""送货速度很快，包装完好，售后服务也到位",1
"""制冷给力，没有什么噪音，安装服务很好",1
"""买回家给妈妈的生日礼物，不知道好不好，相信格力",1
"""蛮不错的，2-1号购买的，当天就上门安装了",1
"""不错！",1
"""送货很快，第二天货就到了，下午安装师傅就来了！服务态度很好！",1
"""好好好，比实体店便宜多了，也是格力公司统一售后。",1
"""格力没的说",1
"""很不错，第一次在网上买家电，很不错的购物经历",1
"""安装速度可以",1
"""不错，很快。前天拍的。今天送货加安装的，两个安装小伙子做事很麻利！",1
"""乡下用的，物流送货好快，而且预约上门的速度那真叫神速呀，中午预约安装，下午就到来安装，真给力，大品牌就是值得信赖",1
"""不错不错",1
"""制冷效果好，安装师傅态度也不错",1
"""比较好。。。",1
"""制冷效果不错，挺快的，还没开始用。",1
"""还是支持格力虽然贵点，但是值得",1
"""服务很好",1
"""没有海尔价格实惠",1
"""二零九九买的，活动价等了十几天才发货。不过空调还是不错的",1
"""给单位买的，说还可以",1
"""产品不错，使用效果非常好;物流速度快，服务一流！",1
"""格力空调质量非常棒，我己是第三次购买了。",1
"""给力",1
"""好，就是好，",1
"""发货块质量很好安装师傅细心技术和态度好给五星级",1
"""我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，而比较垃圾的产品，我绝对不会偷懒到复制粘贴评价，我绝对会用心的差评，这样其他消费者在购买的时候会作为参考，会影响该商品销量，而商家也会因此改进商品质量",1
"""双-1-1买的，价格实惠，支持国产，格力在国内品牌里算好的吧？用在出租屋内，看你表现了",1
"""不得不赞一个，好空调",1
"""格力空调应该都不错，性价比挺高",1
"""空调制热非常快  大品牌值得信赖",1
"""双十一优惠实在大 确实不错 推荐",1
"""格力空调品质确实值得放心！JD的物流也是太赞了，服务态度也非常的好，空调很美观，也不占位置，声音也不大！必须的全部五星！",1
"""发货迅速，第二天就到了。预约安装时间，师傅们准时到，赞一个。安装专业，迅速，沟通到位良好，满分好评。",1
"""好",1
"""服务态度好 声音小 制冷比较快 满意满意满意",1
"""董小姐做空调顶呱呱，赞，好用，性能不错",1
"""送货很快",1
"""很不错，安装师傅很迅速，满意！",1
"""好",1
"""一个字:好",1
"""在京东购买的第三台空调了\n因为之前一台使用很好所以又回购了同一型号 还是那么好",1
"""不错，非常赞",1
"""好评",1
"""送货师傅很快，服务很好！",1
"""安装师傅态度很好，过段时间再买两台。",1
"""好",1
"""很好好?",1
"""好好好好！！",1
"""价格较便宜！\n为何不多制造单冷的呢？",1
"""安装师傅服务挺好的",1
"""活动的时候买的，还可以，物美价廉",1
"""很满意的一次购物",1
"""大品牌就是不一样",1
"""空调很不错！物美价廉！",1
"""?",1
"""送货快，安装也快，服务态度也好！",1
"""服务态度挺好的，物流非常快，上午买的，下午就直接安上了，给力。",1
"""物流很快",1
"""物流和安装都很棒",1
"""格力值得信赖，京东送货快，格力安装服务更快，当天送货就安装。而且很专业，服务很好。继续加油吧。",1
"""安装用心",1
"""送货速度快，安装及时，服务好",1
"""跟爸妈买的  安装很及时  效果我就不知道了 因为我不在家 应该还不错哦 值得你购买",1
"""现在还没用，不过对格力还是很有信心的，以后在追评吧！京东送货速度超一流快，安装也很好，除支架也没加收别的钱，总之很满意",1
"""服务很好，速度很快",1
"""东西很好，送货很快",1
"""好用，不错。",1
"""安装师傅很认真，态度好，当时忙着安装其他电器所以忘记拍图了。",1
"""快递服务周到很礼貌 态度很赞 安装师傅也OK也很赞哦",1
"""好用 放心 买格力没错",1
"""给力商品，物流速度，安装迅捷。",1
"""空调还是格力的放心，制冷挺快的，终于不热了，安装小伙儿挺辛苦的，也挺实在，这里给安装小伙儿五星好评。",1
"""不错 ~~~~~~~~~~~~~~~~~~~~~~~~~~~",1
"""还没装，之前买过一台，还不错，装好再追评",1
"""物流快",1
"""配送服务好！交货快，安装速度快，安装服务态度好！给安装师傅点赞！",1
"""产品很好，上门安装的师傅服务也很好。",1
"""配送服务好！交货快，最开始说几天后安装的，后来跟格力的客服沟通后立即安排了安装，真是太给力了！支持京东，支持格力！安装服务态度特别好！给安装师傅点赞！",1
"""不错",1
"""还不错，很安静，房间不大制冷速度还可以",1
"""6月-18付款，6月底安装！感觉有点慢！东西很不错！好评！",1
"""安装服务态度很好～",1
"""服务非常棒",1
"""还没有用过，样子和颜色都看上去不错，一下买了2台，价格也适合",1
"""送货很快，安装也很快，关键是还给保价，十分满意",1
"""这几年家电购物首选京东",1
"""好用",1
"""格力空调值得信赖。家里的第四台格力空调了，没办法，牌子硬。试了下，制热出风快，效果很好。\n送货很好，送货师傅很辛苦地从车上一直把空调背到六楼我家，敬业精神可嘉。安装服务也很及时，两位安装师傅很仔细，很小心，收费明白无误，服务值得信任。",1
"""非常快的物流，马上就安排安装了，支r持格力，友持董姐，大品牌就是好",1
"""很不错",1
"""不错，一次买了2台一样的，",1
"""很好不错，",1
"""实惠好用?",1
"""昨天买的今天到货，早上打电话下午就给安装了。这个效率我也是醉了，你们要把服务做的这么好吗？一定要做这么好吗？干嘛非要做这么好？师傅大晚上上高爬低的给装空调，这敬业精神值得学习。",1
"""上门送货快，按装速度快",1
"""大品牌，质量有保证，价格比商场便宜很多",1
"""一直很信赖格力，大品牌有保障。使用过后才来评价的，送货很及时，头天晚上下单，第二天就送到了，售后及时回访并确认安装时间。安装师傅也很给力，准时到达。安装完毕后还把打孔产生的垃圾全给打扫干净了，非常开心的一次购物体验！着重说一下机器，非常安静，制冷效果很赞！",1
"""新宏龙 服务好，非常满意",1
"""家里买了六台格力的。比实体店便宜。效果目前可以。安装费收了支架和铜管费。",1
"""空调到了，提前2天电话报装。。。可一直没有报装师傅联系。。。。",1
"""空调很快送到，安装很及时，服务很好",1
"""空调很快送到，安装很及时，服务很好",1
"""空调很快送到，安装很及时，服务很好",1
"""双十一抢购的空调，这两天看恢复原价了，心里慢慢得成就，送货也超级快，好棒",1
"""送货安装都很好，大品牌值得信赖！",1
"""好评赢京豆，好评赢京豆，安装到位",1
"""空调不错，快递很快，安装师傅给5颗星，满意。就一个问题以旧换新可以抵200块，京东上没说清楚，有点遗憾。",1
"""送货快，服务到家，安装及时",1
"""不错",1
"""售后服务很好，不错的机子",1
"""还行",1
"""不错6-18买的！！价格很好啊！！！！！！",1
"""格力的不错.",1
"""服务非常好",1
"""刚到货，还没安装。",1
"""商品很给力，送货很快，安装服务好！",1
"""满意，物流给力",1
"""支持国货,质量好,安装快",1
"""样子很漂亮颜色干净制冷也很快",1
"""快递快快快快，安装快快快，免费安装，就是农村电压太低，又买了稳压器才开得了机，刚试，等用一段时间在评价东西好不好，我相信格力，电压低呀，电压低。",1
