title,ask,answer,content,time_now,user,href
美的空调好 还是格力空调好？,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2012-12-31 01:38,凝聚呀,https://www.jdbbs.com/thread-4606508-1-1.html
,,,格力的真的很不错,2012-12-31 10:15,jhtxyb,
,,,都不错。,2012-12-31 10:17,aaa53653081,
,,,格力吧。,2012-12-31 14:15,jl_jcha,
美的空调好 还是格力空调好？,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2012-12-31 01:37,凝聚呀,https://www.jdbbs.com/thread-4606507-1-1.html
美的空调反复维修无果以至于不闻不问,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2012-12-30 00:41,凝聚呀,https://www.jdbbs.com/thread-4605936-1-1.html
全球首部“全局快门CMOS”工艺的 SONY F55 4K摄影机样片下载！基本上完美的画质。,"F55  的传感器在拍摄 1080p 的时候，是 RGGB 的四个像素合并成一个 RGB逻辑像素使用。 虽然是 1080p，但实际上 800万像素全部用于采样了。 1080p/2K 的细节非常无敌了（完全不像 DSLR或一般摄像机的视频那样，偏软、偏肉）。,而且 ISO 1250的基础感光度，其低光细节非常惊人。 多数在 ISO 3200下拍摄极暗光影下的画面细节，几乎和光线充足的画面细节别无二致，而且几乎找不到任何噪点（其视频的低光下的强大 ISO能力，比目前市面上高端的全幅 SLR的单张照片的水平还强大）。,宽容度高达惊人的 14档，明、暗的层次过度非常自然，极高光部依然能展现惊人的质感。全球第一部真正的“全局电子快门CMOS” 技术的摄影机，画面不会有其它 CMOS产品那样的瑕疵。完全和 CCD的成像一模一样。,看完这部 F55 在英国拍摄的“Dig” 命名的短片后， 大家就能深切体会到什么是真正的专业级的顶级画质！,http://pan.baidu.com/share/link?shareid=140385&uk=2989018325,sony_f55_fujinon.jpg,(55.29 KB, 下载次数: 26),下载附件,2012-12-4 22:12 上传,Sony_f55_Leica_1.jpg,(57.59 KB, 下载次数: 27),下载附件,2012-12-4 22:13 上传,F55-3.jpg,(172.22 KB, 下载次数: 19),下载附件,2012-12-4 22:00 上传,F55-5.jpg,(109.41 KB, 下载次数: 22),下载附件,2012-12-4 22:02 上传,F55-7.jpg,(219.29 KB, 下载次数: 18),下载附件,2012-12-4 22:02 上传,F55-2.jpg,(191.31 KB, 下载次数: 19),下载附件,2012-12-4 22:03 上传,F55-8.jpg,(150.9 KB, 下载次数: 21),下载附件,2012-12-4 22:03 上传",,,2012-12-4 22:10,zjxs,https://www.jdbbs.com/thread-4501841-1-1.html
,,,"今日看了太平洋电脑网的尼康d5200评测，觉得尼康d5200色彩比索尼nex 6好，,高感细节比索尼好，唯一是尼康拍视频追焦比不上索尼。",2012-12-4 22:31,mk320,
,,今日看了太平洋电脑网的尼康d5200评测，觉得尼康d5200色彩比索尼nex 6好，,"本帖最后由 zjxs 于 2012-12-4 22:53 编辑,Nikon D 5200 是 2400万像素的， 它在高感方面是根本不可能和 1600万像素的 NEX-6相提并论的。 两部机器的 CMOS尺寸是相同的，都是 APS-C， D5200的像素高了那么多（D5200使用的 CMOS，就是 NEX-7上的那颗），它的单个像素点非常小了。 不可能和 NEX-6比高感的。,我截取了“太平洋”先后对 NEX-6 和 D5200 的，在相同光照条件下的，太平洋评测室中的 ISO测试图。 很明显，　D5200 的高感画质，相比 NEX-6，大约差了有 1当以上。 D 5200 在 ISO 3200时的表现，大约和 NEX-6 在 ISO 6400时差不多。,左边 NEX-6； 右边 D5200。,NEX-6-1.jpg,(103.15 KB, 下载次数: 15),下载附件,2012-12-4 22:50 上传,D5200-12800.jpg,(126.88 KB, 下载次数: 21),下载附件,2012-12-4 22:50 上传",2012-12-4 22:51,zjxs,
,,,错误：Dig.mp4 CRC校验错误，文件被破坏,2012-12-4 22:58,心灵手不巧,
,,今日看了太平洋电脑网的尼康d5200评测，觉得尼康d5200色彩比索尼nex 6好，,"本帖最后由 zjxs 于 2012-12-4 23:01 编辑,至于你说得视频， DSLR 或 微单 的视频反正再好也都是那个样，画面“肉肉”的， 严重缺乏解析度， 宽容度极差（通常只有 7--10档，高光部光线只要稍微多一点，那么画面就完全“亮成一片”，呈现“死白”），相比 F55这种数字电影机，宽容度上差基本 4档以上（相当于可分辨率的高、低光细节是：ISO 400----ISO 6400 之间的巨大差距）。,总之玩视频，偶是不愿意玩 SLR视频的。 我宁愿花 10万块去买部 PMW-F3，那画质比所有的 SLR视频强出十万八千里！",2012-12-4 22:59,zjxs,
,,错误：Dig.mp4 CRC校验错误，文件被破坏,我下载后很正常解压呀。,2012-12-4 23:02,zjxs,
,,,"楼主是摄影专家，“画面不会有其它 CMOS产品那样的瑕疵。完全和 CCD的成像一模一样。”，请教一下用CCD的尼康D3000拍照片画质是不是优于用CMOS的D3100?,似乎看到有人说D3000照片质感更好，寻求楼主大专家印证一下。",2012-12-4 23:06,MOMO2012,
,,我下载后很正常解压呀。,下了两次....分别用360和好压解压..都是这样.....很期待高质素材,2012-12-4 23:07,心灵手不巧,
,,,"画质挺好的,http://www.haikougf.com",2012-12-4 23:17,小CHEN,
,,楼主是摄影专家，“画面不会有其它 CMOS产品那样的瑕疵。完全和 CCD的成像一模一样。”，请教一下用CCD的尼 ...,"本帖最后由 zjxs 于 2012-12-4 23:43 编辑,CMOS 是“滚动快门”（Rolling shutter ），曝光是以“点”（像素点）为单位，逐行进行，前一行曝光完毕后，后一行再接着曝光。,CCD天生就是“全局快门”（Global Shutter）。它的曝光是以“帧”为单位，就是说所有像素，是在同一帧画面中同时实现曝光。,在拍摄运动物体，或摇、移镜头的时候，CMOS因为所有像素曝光时间有先后区分，所以会出现“横平、竖直”的物体，变得歪斜。 同时视频画面会出现不连贯感。,而 SONY的 F55 克服了 CMOS “滚动快门”（Rolling shutter ）的缺陷，使得 CMOS实现了和 CCD完全一样的“全局快门”（Global Shutter）技术。,至于那些说什么 CCD 和 CMOS质感有什么差异的，基本是心理作用。 以前 CMOS因为像素本身是一个信号放大器，有随即的读出噪声，所以在 S/N 上比 CCD差。但现在在 S/N方面基本已经超过CCD了。 这个已经不是问题！,当最关键的“滚动快门”缺陷被克服以后，很难再说什么 CCD和CMOS质感差异诸如此类的问题哈。,当然， 全局快门技术的 CMOS，目前只应用在专业领域（就比如 SONY F55，这是部套机价格 $45,000美圆的模块化数字电影摄影机，非普通 SLR 或摄像机所能比拟）。 民用的 DSLR 或其它产品上的 CMOS依然还是“滚动快门”的。,115524g5m36cgjks5t85c3.jpg,(84.85 KB, 下载次数: 16),下载附件,2012-12-4 23:43 上传",2012-12-4 23:28,zjxs,
,,下了两次....分别用360和好压解压..都是这样.....很期待高质素材,请用原始的 winRAR 解压试试。,2012-12-4 23:32,zjxs,
,,请用原始的 winRAR 解压试试。,好的....谢谢,2012-12-4 23:33,心灵手不巧,
,,请用原始的 winRAR 解压试试。,好的....谢谢,2012-12-4 23:33,心灵手不巧,
,,,低照度电影给我印象最深的是《U-571》，那画面真是干净、层次极其丰富，目前还没有发现能超越此片的。不知用了什么摄影机。,2012-12-4 23:55,酥哥漏底,
,,,"用好压的修复保留文件...成功解压....,F55色彩沉着感...人物描绘...物体细节....完全是靠高感器件的真功夫....非电路生挤出来的....谢LZ",2012-12-5 00:00,心灵手不巧,
,,CMOS 是“滚动快门”（Rolling shutter ），曝光是以“点”（像素点）为单位，逐行进行，前一行曝光完毕 ...,滚动式看来跟扫描仪和复印机差不多，曝光过程中对象不能动才行。,2012-12-5 00:01,chncwk,
康宝消毒柜—追求完美的内部构造,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2012-11-14 10:23,真空炉,https://www.jdbbs.com/thread-4485594-1-1.html
lg4K84寸电视太完美的,今天，吃过午饭到解放碑商社电器玩，到ＬＧ柜台看电视，发现上了８４寸的４Ｋ电视。发现这个电视太完美，太给人震撼了，画面太清楚了，画面太干净了。,,,2012-10-1 16:57,包子111,https://www.jdbbs.com/thread-4453960-1-1.html
,,,可惜现实生活中，你哪去弄4KX2K分辨率的信号源！,2012-10-1 18:02,lwlml,
,,,面包会有的,2012-11-1 08:36,包子111,
,,,"这种信号源对喜欢收藏高清片的人来说可不是个好消息,一个2T的硬盘存不了几本片子,伤脑筋[s:16]",2012-11-1 08:55,一箭中的,
,,,搞个145寸8k的，才叫NB!{:soso_e113:}{:soso_e113:},2012-11-1 09:23,klyjds2005,
,,,目前来说还是不实用啊。,2012-11-1 09:29,sy4k,
,,,最近客户单位订了台（普家欢报价15W），能家里能摆下84寸的朋友不多[s:97],2012-11-1 11:01,普家欢电器官网,
,,,一年私有客户能卖掉10台就牛逼了！4K还早呢！2K都还没有玩尽兴！,2012-11-1 12:45,蒙特拉QI3,
,,,一年私有客户能卖掉10台就牛逼了！4K还早呢！2K都还没有玩尽兴！,2012-11-1 12:46,蒙特拉QI3,
,,,"奢侈品当白菜买的人太多了,谁在乎2k,4k,有研究2k4k的时间,人家几千万进帐了",2012-11-1 14:47,阿摩罗,
,,,看来蓝光要过时了............,2012-11-1 15:01,wangxiongbo,
,,,"本帖最后由 酥哥漏底 于 2012-11-1 16:36 编辑,说完美可能夸大了，4Kled其实是带伤上阵的led",2012-11-1 16:34,酥哥漏底,
,,,这电视LG是拿出诚意的，颜色很有胶片感觉，整体的观感和所有其他的LG不是一个层次。,2012-11-1 22:26,cosco,
,,,{:soso_e144:}云终端时代，差不多到来啦,2012-11-3 09:45,广西南宁四眼,
10.13星期六上午 国美的员工内讧(呵呵...),"10.13上午 因为送儿子学围棋 闲来无事 去附近的国美看电视机 大白天的 基本上电视都没开 在我的要求下开了长虹的等离子 其中有一个导购鄙视了一下sony 说卖的比国产的还贱 瞬间惹怒了旁边的sony导购 回击到""国产的是暴利 卖出1万元的电视 导购就能拿1千元的 国产的贵在暴利......."",于是大家就互相咬了起来 sony说:用是自己研发的芯片 夏普说 用的是台湾的芯片 其中还指出三星的芯片严重的偏亮 家里看不舒服 期间sony还指出 国产的看电视效果确实是差 反正口水战就这样开始了 我一看阵势不对 就悄悄地溜走了......",,,2012-10-16 14:03,围观,https://www.jdbbs.com/thread-4463995-1-1.html
,,,本来就不是 国美自己的人,2012-10-16 14:08,pd1394,
,,,路过   进来看看,2012-10-16 14:14,jhtxyb,
,,,可惜没有视频音响否则会有热闹看。楼主也是没事挑人家打架。,2012-10-16 14:24,赤翎,
,,,明显是楼主挑起了战斗后自己先撤了。,2012-10-16 14:43,sy4k,
,,,狗咬狗的好戏到处都在上演,2012-10-16 14:53,蒙特拉QI3,
,,,楼主怎么不做好详细笔记来论坛汇报？,2012-10-16 16:26,room,
,,,促销员打架，应该不是国美员工把。[s:33],2012-10-16 16:30,kkjin,
,,,怎么不全程录像呀，可惜哦！[s:97],2012-10-16 16:56,金骏眉,
,,,还溜走呢，网友们都等着那些导购爆内幕呢,2012-10-16 17:06,zengmoxi,
,,促销员打架，应该不是国美员工把。,都是厂家的促销，没一个国美的…,2012-10-16 17:15,浇花儿,
,,,下次有这等好事，俺一定冲过去,2012-10-16 19:54,xiaoshen,
,,,干嘛要溜呀，继续“围观”嘛！,2012-10-16 20:03,xianpiao,
,,下次有这等好事，俺一定冲过去,完全不怕？这么勇敢的版主确实少见。,2012-10-16 20:06,真金白银x2,
,,完全不怕？这么勇敢的版主确实少见。,[s:89],2012-10-16 20:09,xiaoshen,
"今天买了lx540a，x美的,花了8900！！！！","看的样机是540，开的票是545，有什么区别,8900如手，加个电饭煲。",,,2012-9-29 23:17,ecco126,https://www.jdbbs.com/thread-4453280-1-1.html
,,,,2012-9-29 23:36,ecco126,
,,,[s:33],2012-9-30 10:53,ecco126,
,,,60寸?,2012-9-30 10:55,wdw360,
,,,60的,2012-9-30 11:28,ecco126,
,,,:victory:,2012-9-30 12:38,ecco126,
,,,顶,2012-9-30 14:59,ecco126,
46HX850的选择，某东和某美的选择，谢谢，题目长有人看的吗,"这两天在看46HX850，某东现在是付现金8147（已扣除350的节能补贴），送2副眼镜+HDMI线+插线板。,某美现在是付现金7988（未扣除350的节能补贴，这个是退到银行卡里的）除了正常的折扣券以外，我还有一张2000-100的券，所以是付现7988，然后350节能补贴退卡，实际付7638元，加上返利网的返利85.88元，最后付款7552元。但是什么东不送的，3D眼镜某宝上270左右一付。,索尼官方会送方镇底座或挂架两选一。,某东比某美多付595元，多送了些东西。,现在想问下，哪个比较合算呢？另外选底座还是挂架比较好，谢谢！",,,2012-9-23 14:20,sevensj,https://www.jdbbs.com/thread-4449014-1-1.html
,,,[s:33][s:33],2012-9-23 20:27,yunyang,
,,,自己顶,2012-9-24 22:30,sevensj,
,,,x东和x美价格差不多 底座稍微划得来一点 不过现在文镇底座就那样 ·····声音越来越差 还是看需要 没必要本来要挂墙上 为了个底座就放电视柜上了···,2012-9-24 22:39,beibei1944,
,,,这个底座声音一般般，同样价格买个5.1的音响更加出效果得多。,2012-9-24 23:07,chncwk,
,,,京东不是还有8000-800的卷吗，领了用上啊，用了后是7747,2012-9-25 14:06,cdhunter,
,,,用了8000-800券，实付8147元，已经扣除350的节能补贴了,2012-9-25 20:49,sevensj,
,,,你应该直接点节能补贴购买再看，SONY的机子在京东都有下单立减的，光看介绍页面不显示，加上用卷就是7747,2012-9-26 08:59,cdhunter,
